"","COMUNA","n_1","n_2","n_3","vote_1","vote_2","vote_3","participacion_1","participacion_2","participacion_3","n","vote","participacion","year","cod_comuna","X24.Oct","group_etapa_plebiscito","yautcorh","decil1","decil2","decil3","decil4","decil5","decil6","decil7","decil8","decil9","decil10","hacinamiento_2"
"321","Timaukel",375,659,95,169,342,60,0.450666666666667,0.51896813353566,0.631578947368421,1129,571,0.505757307351639,2012,12303,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Tirua",3134,4083,1058,1666,3088,704,0.531589023611997,0.756306637276512,0.665406427221172,8275,5458,0.659577039274925,2012,8207,3,0,433814.7635814,0.25768405,0.29163688,0.1343817,0.078806289,0.065314509,0.071211576,0.028413152,0.032344531,0.029127948,0.011079342,0.025464617
"323","Tocopilla",6805,11439,3141,1534,5995,1688,0.225422483468038,0.524084273100796,0.53740846864056,21385,9217,0.431003039513678,2012,2301,3,0,734034.265149904,0.15479481,0.14799064,0.13783754,0.044971295,0.10429513,0.086327873,0.040240273,0.20773974,0.055655964,0.020146715,0.066432625
"324","Tolten",2872,5326,1977,1047,3275,1035,0.364554317548747,0.614907998497935,0.523520485584218,10175,5357,0.526486486486486,2012,9118,4,0,407990.895058238,0.49247992,0.21248445,0.060386747,0.046251271,0.010403709,0.078253984,0.058577407,0.021485921,0.013570055,0.0061065247,0.14542577
"325","Tome",15147,24379,7678,5191,14797,4613,0.342708127021852,0.606956807088068,0.600807501953634,47204,24601,0.521163460723667,2012,8111,1,1,636608.387726075,0.12073749,0.17569798,0.14484635,0.12934153,0.068726957,0.13940299,0.088498682,0.053942055,0.061474979,0.017330993,0.031079894
"326","Torres Del Paine",600,923,101,413,670,89,0.688333333333333,0.725893824485374,0.881188118811881,1624,1172,0.721674876847291,2012,12402,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Tortel",172,298,35,127,217,27,0.738372093023256,0.728187919463087,0.771428571428571,505,371,0.734653465346535,2012,11303,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Traiguen",5560,9219,3462,2159,5932,1955,0.388309352517986,0.643453736847814,0.564702484113229,18241,10046,0.550737349925991,2012,9210,4,0,626338.448533068,0.24618261,0.18772203,0.10352135,0.10657526,0.066687442,0.056466188,0.10333437,0.059769399,0.050919291,0.018822063,0.10976448
"329","Treguaco",1739,2965,923,1251,2495,699,0.719378953421507,0.841483979763912,0.757313109425785,5627,4445,0.789941354185179,2012,16207,3,0,457880.889888603,0.18209083,0.32455012,0.11653813,0.15595545,0.090616964,0.034918595,0.025492717,0.042416453,0.015424165,0.011996573,0.063196227
"330","Tucapel",3613,6156,2186,1714,4420,1522,0.474398007196236,0.717998700454841,0.696248856358646,11955,7656,0.640401505646173,2012,8312,3,0,499860.429957372,0.16272233,0.20821697,0.25282964,0.1488314,0.07481993,0.034249596,0.027928855,0.056886669,0.011318536,0.02219609,0.067102745
"331","Valdivia",43396,62497,18412,9437,29132,8831,0.217462438934464,0.466134374449974,0.479632848142516,124305,47400,0.381320139978279,2012,14101,2,1,1066781.12640574,0.10602695,0.099011227,0.11149107,0.10359305,0.10225441,0.09276218,0.10318537,0.11147282,0.084176578,0.086026348,0.067519471
"332","Vallenar",14473,21648,6461,2750,11401,3507,0.190008982242797,0.526653732446415,0.542795232936078,42582,17658,0.414682260109906,2012,3301,1,1,871188.60708822,0.11740299,0.13946965,0.11427379,0.087571278,0.10815447,0.095915809,0.11568773,0.078971766,0.077812806,0.064739697,0.12271322
"333","Valparaiso",87831,143961,49626,16727,56315,20452,0.19044528697157,0.391182334104375,0.412122677628662,281418,93494,0.332224662246196,2012,5101,2,1,853066.934104923,0.050940875,0.1130525,0.13268015,0.11215054,0.11554687,0.12352484,0.092195638,0.087813541,0.1145571,0.057537965,0.080558725
"334","Vichuquen",1443,2613,842,963,2059,590,0.667359667359667,0.787983161117489,0.700712589073634,4898,3612,0.737443854634545,2012,7309,3,0,578898.286925196,0.24411951,0.19389701,0.21360458,0.11315957,0.034965035,0.037719857,0.066963337,0.052553508,0.02415766,0.018859928,0.052341599
"335","Victoria",9886,15928,5429,2682,8984,2838,0.271292737204127,0.564038171772978,0.522748204089151,31243,14504,0.464231987965304,2012,9211,2,1,545735.789983845,0.23899838,0.18303716,0.11134087,0.11534733,0.12623586,0.11182553,0.036704361,0.023101777,0.048529886,0.0048788367,0.14400646
"336","Vicuña",6765,10414,3179,1810,7040,2078,0.267553584626755,0.676013059343192,0.65366467442592,20358,10928,0.536791433343157,2012,4106,3,0,527699.124055439,0.23770647,0.16020505,0.13252325,0.14706664,0.108221,0.068464018,0.090791725,0.0075185113,0.024340231,0.023163091,0.10339852
"337","Vilcun",6784,11162,3848,2462,6868,1949,0.362912735849057,0.615301917219136,0.506496881496882,21794,11279,0.517527759933927,2012,9119,2,1,346588.661724051,0.32973108,0.30212784,0.15745161,0.087919913,0.031331155,0.028943621,0.024796851,0.029153053,0.0070369439,0.0015079166,0.13227779
"338","Villa Alegre",3574,6696,2292,1382,4518,1487,0.386681589255736,0.674731182795699,0.648778359511344,12562,7387,0.588043305206177,2012,7407,3,0,612991.458894926,0.1275845,0.20591348,0.13831064,0.18234423,0.12285654,0.099851809,0.074659519,0.0025403993,0.015030696,0.030908193,0.029214593
"339","Villa Alemana",29901,39825,13319,6217,17629,6580,0.207919467576335,0.442661644695543,0.494031083414671,83045,30426,0.366379673670901,2012,5804,3,0,938395.86584674,0.050956164,0.09542688,0.10351899,0.090169288,0.10074978,0.10752913,0.14366607,0.13605727,0.13209285,0.039833587,0.037639115
"340","Villarrica",14655,23657,8327,3621,11762,3441,0.247082906857728,0.497188992687154,0.413234057883992,46639,18824,0.40361071206501,2012,9120,1,1,725780.844371485,0.19790128,0.16357724,0.16488108,0.11192623,0.067548461,0.063479848,0.077366553,0.050252914,0.051980898,0.051085487,0.10831317
"341","Viña Del Mar",97139,139134,49928,19347,57630,24345,0.199168202266855,0.414205010996593,0.487602147091812,286201,101322,0.354023920251851,2012,5109,2,1,1315187.17651751,0.052014533,0.068929419,0.10763724,0.079991363,0.10005036,0.10032737,0.09741348,0.090215124,0.15511908,0.14830203,0.063862465
"342","Vitacura",22971,39936,15578,8856,18016,8584,0.385529580775761,0.451121794871795,0.551033508794454,78485,35456,0.451755112441868,2012,13132,3,0,5229055.94091764,0.0019067501,0.0028114126,0,0.0020598469,0,0.025288796,0.025775922,0.072526097,0.16858734,0.70104384,0.012126474
"343","Yerbas Buenas",4214,7258,2015,1747,5452,1377,0.414570479354533,0.75117112152108,0.683374689826303,13487,8576,0.635871580040039,2012,7408,3,0,573846.984851133,0.17724174,0.17753306,0.079939403,0.21330769,0.079181962,0.040494084,0.12130746,0.062867798,0.04637884,0.0017479461,0.077317484
"344","Yumbel",5600,9848,3737,2404,7009,2328,0.429285714285714,0.711718115353371,0.622959593256623,19185,11741,0.611988532707845,2012,8313,2,1,441111.270112337,0.2730341,0.15329203,0.14845599,0.11873458,0.15409803,0.044682886,0.070726916,0.014205834,0.011082565,0.011687068,0.042365626
"345","Yungay",4741,7677,2554,1927,5397,1642,0.40645433452858,0.703008987885893,0.64291307752545,14972,8966,0.59885118888592,2012,16109,3,0,525575.027077849,0.33205861,0.11240978,0.13390067,0.14192609,0.016427878,0.089518473,0.02838522,0.093827426,0.045028545,0.0065172897,0.099590652
"346","Zapallar",2102,3536,1287,968,2515,867,0.460513796384396,0.711255656108597,0.673659673659674,6925,4350,0.628158844765343,2012,5405,3,0,744079.077337679,0.017673602,0.065931313,0.31937829,0.12935573,0.09425921,0.14527451,0.06994234,0.012785159,0.099147655,0.046252195,0.037979443
"347","Aisen",7042,11054,2675,2089,5653,1215,0.296648679352457,0.511398588746155,0.454205607476636,20771,8957,0.431226228876799,2013,11201,4,0,972106.921184794,0.11573005,0.074232928,0.12115547,0.1063822,0.085926905,0.098317385,0.080574803,0.14153744,0.087063305,0.089079514,0.040470693
"348","Algarrobo",3057,5332,2404,1098,3240,1624,0.359175662414132,0.607651912978245,0.675540765391015,10793,5962,0.552395070879274,2013,5602,3,0,1038114.57925452,0.053701017,0.12368271,0.069666184,0.098062724,0.035779644,0.088534109,0.1491134,0.10052375,0.18167476,0.099261686,0.069161355
"349","Alhue",2608,2898,776,512,1475,395,0.196319018404908,0.508971704623879,0.509020618556701,6282,2382,0.379178605539637,2013,13502,3,0,842139.315614618,0.049833886,0.12115172,0.10586932,0.16035438,0.048062015,0.1379845,0.20044297,0.090586931,0.046954595,0.03875969,0.054602183
"350","Alto Biobio",2216,2239,462,503,1311,263,0.226985559566787,0.585529254131309,0.569264069264069,4917,2077,0.422412039861704,2013,8314,3,0,348148.473237043,0.39719626,0.24192864,0.070305862,0.13296516,0.038020391,0.06350892,0.028462192,0.016142735,0.0033984706,0.0080713676,0.11958369
"351","Alto Del Carmen",1308,2481,1002,308,1406,580,0.235474006116208,0.56670697299476,0.578842315369261,4791,2294,0.478814443748695,2013,3302,3,0,687539.845808047,0.137559,0.19554956,0.055518094,0.12834345,0.11598112,0.063385032,0.23758148,0.0069678579,0.059114408,0,0
"352","Alto Hospicio",19665,19603,2514,4181,9256,1490,0.212611238240529,0.47217262663878,0.592680986475736,41782,14927,0.357259106792399,2013,1107,2,1,800747.890849092,0.099471532,0.15743752,0.18943696,0.12180734,0.12224051,0.1168377,0.081932098,0.0585173,0.04235613,0.0099629052,0.17637131
"353","Ancud",12343,18534,5583,3077,10237,2913,0.249291096167868,0.552336246897594,0.521762493283181,36460,16227,0.445063082830499,2013,10202,3,0,523517.495405037,0.22760868,0.14096081,0.18710493,0.13116309,0.046581738,0.10835846,0.054385878,0.070626274,0.01480599,0.018404162,0.053996887
"354","Andacollo",3465,5786,1714,1061,3557,1118,0.306204906204906,0.614759764949879,0.652275379229872,10965,5736,0.52311901504788,2013,4103,3,0,537274.472605547,0.20330647,0.21765268,0.17311108,0.17570706,0.050006833,0.074053831,0.043175299,0.02992212,0.0057384889,0.027326137,0.075787403
"355","Angol",15231,22444,6996,4839,13530,4325,0.317707307465038,0.602833719479594,0.618210405946255,44671,22694,0.508025340825144,2013,9201,2,1,689162.711855816,0.20984876,0.10442769,0.15308356,0.088290155,0.098751165,0.093540929,0.086445279,0.090439118,0.044276852,0.030896485,0.096062735
"356","Antartica",87,264,6,12,34,0,0.137931034482759,0.128787878787879,0,357,46,0.128851540616246,2013,12202,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Antofagasta",95452,121032,28584,27334,59581,15541,0.286363826844906,0.492274770308679,0.543695773859502,245068,102456,0.418071718869865,2013,2101,2,1,1229257.38447919,0.076683745,0.070076324,0.09738905,0.10104262,0.081383042,0.13106389,0.12291243,0.11019334,0.11750049,0.091755055,0.090283908
"358","Antuco",1234,2220,835,443,1260,504,0.358995137763371,0.567567567567568,0.603592814371257,4289,2207,0.51457216134297,2013,8302,3,0,553555.237085697,0.43303302,0.1936937,0.1024024,0.054954953,0.020420421,0.030630631,0.037837837,0.036036037,0.024024025,0.066966966,0.063448697
"359","Arauco",10270,14484,3908,3521,9567,2343,0.34284323271665,0.660521955260978,0.599539406345957,28662,15431,0.538378340660107,2013,8202,3,0,868062.484342608,0.16654664,0.099945448,0.20150574,0.081505731,0.11227496,0.055602837,0.071773052,0.10437534,0.069219857,0.037250411,0.031882159
"360","Arica",55893,82719,22961,16714,38215,12929,0.29903565741685,0.461985759015462,0.563085231479465,161573,67858,0.419983536853311,2013,15101,1,1,781159.83939392,0.091987677,0.1417034,0.16222592,0.11646292,0.11228885,0.11261771,0.082482181,0.068296663,0.073621765,0.038312916,0.11074328
"361","Buin",22983,30282,7475,7491,19001,4659,0.325936561806553,0.627468463113401,0.623277591973244,60740,31151,0.512858083635166,2013,13402,2,1,875650.123292797,0.095108911,0.14157423,0.15086195,0.088306829,0.12782307,0.13666978,0.076039024,0.11389817,0.040197782,0.029520245,0.083295472
"362","Bulnes",6096,10182,3162,2100,6532,1966,0.344488188976378,0.641524258495384,0.621758380771663,19440,10598,0.545164609053498,2013,16102,3,0,604988.360930711,0.12474886,0.22721113,0.10774191,0.093585014,0.17992805,0.11372238,0.051955335,0.028827734,0.061112929,0.011166659,0.059337474
"363","Cabildo",6348,8495,2412,2003,5344,1567,0.315532451165721,0.629075927015892,0.649668325041459,17255,8914,0.516603882932483,2013,5402,3,0,756151.651938599,0.18620819,0.096300095,0.084122613,0.083096161,0.16231979,0.11053049,0.090328,0.14878926,0.025428079,0.012877339,0.095646903
"364","Cabo De Hornos",598,1080,60,192,387,34,0.321070234113712,0.358333333333333,0.566666666666667,1738,613,0.352704257767549,2013,12201,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Cabrero",7540,11852,3276,2547,7544,2036,0.337798408488064,0.636517043536956,0.621489621489622,22668,12127,0.534983236280219,2013,8303,2,1,588275.502983257,0.13232876,0.18030441,0.14742771,0.1777169,0.11278539,0.076499239,0.058873668,0.072328769,0.032694064,0.0090410961,0.054600731
"366","Calama",44719,61568,11457,12726,32633,6433,0.284577025425434,0.530031834719335,0.561490791655756,117744,51792,0.439869547492866,2013,2201,3,0,1124277.82836579,0.059973888,0.047763348,0.076485947,0.1162372,0.09633065,0.087122932,0.11491101,0.13457707,0.1471037,0.11949426,0.074418865
"367","Calbuco",9116,14882,5381,2198,7601,2105,0.241114523913997,0.510751243112485,0.391191228396209,29379,11904,0.405187378739916,2013,10102,2,1,732468.97570433,0.2345323,0.13827066,0.11177015,0.072726779,0.12608151,0.062224519,0.091717906,0.039777983,0.074957825,0.047940359,0.078902975
"368","Caldera",4372,6854,1571,1231,3701,1012,0.28156450137237,0.539976655967318,0.64417568427753,12797,5944,0.464483863405486,2013,3102,3,0,737362.450686307,0.1691329,0.16498159,0.1223301,0.13244058,0.053230666,0.079343826,0.077000335,0.079477735,0.069434218,0.052628055,0.13592233
"369","Calera",14283,21565,6914,4533,12883,4402,0.317370300357068,0.597403199629029,0.636679201619902,42762,21818,0.510219353631729,2013,5502,2,1,621296.039636046,0.16910312,0.16700201,0.11589894,0.14730863,0.10817115,0.12341304,0.092929259,0.040045582,0.019105785,0.017022489,0.11524011
"370","Calera De Tango",7025,9889,2166,3053,6629,1454,0.434590747330961,0.670340782687835,0.671283471837488,19080,11136,0.583647798742138,2013,13403,3,0,1075553.36354977,0.037275758,0.082679793,0.15294491,0.15716781,0.12389268,0.17980632,0.068328306,0.10693761,0.051404987,0.039561834,0.12417844
"371","Calle Larga",3209,5330,1576,1145,3648,1022,0.356808974758492,0.684427767354597,0.648477157360406,10115,5815,0.574888779041028,2013,5302,3,0,612244.608603342,0.17991322,0.18886735,0.22662236,0.09332595,0.072279148,0.096833751,0.069509834,0.026862364,0.042462844,0.0033231792,0.16745131
"372","Camarones",1251,2025,432,213,614,183,0.170263788968825,0.30320987654321,0.423611111111111,3708,1010,0.272384034519957,2013,15102,3,0,325384.650236327,0.1701553,0.049966238,0.20729236,0.18568535,0.10128292,0.072923698,0.11141121,0.062795408,0.038487509,0,0.074740484
"373","Camiña",843,1569,342,128,523,181,0.151838671411625,0.333333333333333,0.529239766081871,2754,832,0.302106027596224,2013,1402,3,0,759733.319711538,0.087740384,0.061298076,0.25961539,0.10096154,0.16947116,0.12259615,0,0.07692308,0.12139423,0,0.19001219
"374","Canela",2267,4340,1827,663,2729,1115,0.29245699161888,0.628801843317972,0.610290093048714,8434,4507,0.5343846336258,2013,4202,3,0,452071.829571878,0.45301601,0.075776227,0.070578583,0.07919573,0.064423472,0.10887703,0.075639449,0.016550403,0.047736287,0.0082068117,0.043906443
"375","Cañete",9876,13594,4037,2687,8168,2369,0.272073714054273,0.600853317640135,0.5868218974486,27507,13224,0.48075035445523,2013,8203,1,1,573492.877919506,0.14074613,0.20294374,0.19658992,0.091693386,0.092451178,0.1172253,0.064879045,0.045467794,0.025648499,0.022354998,0.040017489
"376","Carahue",7360,11792,4496,2558,6871,2293,0.347554347826087,0.582683175033921,0.510008896797153,23648,11722,0.495686738836265,2013,9102,1,1,674453.515539769,0.29616475,0.19895133,0.16106389,0.058987696,0.080299377,0.067994416,0.062581927,0.014588355,0.0076958858,0.051672377,0.049980972
"377","Cartagena",4730,8131,3431,1659,4943,2226,0.350739957716702,0.607920305005534,0.648790440104926,16292,8828,0.541861036091333,2013,5603,3,0,702299.02646235,0.074575715,0.1921239,0.080474541,0.18556599,0.1337947,0.087329052,0.076750703,0.042577032,0.10693689,0.019871479,0.050420169
"378","Casablanca",6671,10114,3184,2322,6534,1935,0.34807375206116,0.646035198734427,0.607726130653266,19969,10791,0.540387600781211,2013,5102,3,0,874948.000029426,0.058762949,0.13306262,0.0625,0.12185146,0.10472576,0.18879473,0.13238584,0.090454333,0.084863462,0.02259887,0.012615768
"379","Castro",12758,18157,5843,3556,10052,2518,0.278727073208967,0.553615685410585,0.430943008728393,36758,16126,0.438707220196964,2013,10201,3,0,892880.0983082,0.13401641,0.11755795,0.13525888,0.092555404,0.088028051,0.083892159,0.075586341,0.11674099,0.093542568,0.062821254,0.062855296
"380","Catemu",3648,5789,1882,1085,3737,1213,0.297423245614035,0.645534634651926,0.644527098831031,11319,6035,0.533174308684513,2013,5702,3,0,469780.383137196,0.1430061,0.18203487,0.24921794,0.14114405,0.081036791,0.098167732,0.066736184,0.026739163,0.0020110235,0.0099061523,0.1451661
"381","Cauquenes",11383,18090,7178,3713,11516,4353,0.326188175349205,0.636594803758983,0.606436333240457,36651,19582,0.534282829936427,2013,7201,3,0,627723.926427926,0.207765,0.18560308,0.12680615,0.11942679,0.067461737,0.12613964,0.06005856,0.03725392,0.032826301,0.036658812,0.067461737
"382","Cerrillos",23605,32765,9887,6271,16470,5378,0.2656640542258,0.502670532580497,0.543946596540912,66257,28119,0.424392894335693,2013,13102,3,0,825127.461998104,0.1099939,0.12125059,0.085093774,0.15852462,0.17408085,0.10257973,0.091593876,0.048920035,0.072313629,0.035648994,0.093438961
"383","Cerro Navia",39118,59972,16821,10216,33476,10577,0.261158545937931,0.558193823784433,0.628797336662505,115911,54269,0.46819542580083,2013,13103,2,1,818703.426739788,0.13758983,0.15666692,0.12725885,0.052736618,0.14320813,0.13478068,0.12291515,0.07472349,0.035126999,0.014993333,0.11458831
"384","Chaiten",1491,2966,733,250,961,224,0.16767270288397,0.324005394470668,0.305593451568895,5190,1435,0.276493256262042,2013,10401,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Chañaral",3960,5918,1770,955,2996,1029,0.241161616161616,0.506252112200068,0.58135593220339,11648,4980,0.427541208791209,2013,3201,3,0,780451.271023888,0.15904449,0.16090934,0.11135779,0.041736968,0.08045467,0.18675074,0.13222627,0.07725779,0.021312494,0.028949471,0.068643995
"386","Chanco",2822,4624,1624,1131,3333,1064,0.400779588944011,0.720804498269896,0.655172413793103,9070,5528,0.609481808158765,2013,7202,3,0,564760.315635179,0.23579268,0.18841682,0.16950995,0.13908508,0.059111159,0.091383241,0.043898728,0.041290883,0.022384005,0.0091274586,0.085515596
